Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Bogota, PM2.5 - Principal, 2016-10-05 01:00 PM, 2016, 10, 05, 13, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 02:00 PM, 2016, 10, 05, 14, 8.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 03:00 PM, 2016, 10, 05, 15, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 04:00 PM, 2016, 10, 05, 16, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 05:00 PM, 2016, 10, 05, 17, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 06:00 PM, 2016, 10, 05, 18, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 07:00 PM, 2016, 10, 05, 19, 30.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 08:00 PM, 2016, 10, 05, 20, 33.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 09:00 PM, 2016, 10, 05, 21, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 10:00 PM, 2016, 10, 05, 22, 24.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-05 11:00 PM, 2016, 10, 05, 23, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 12:00 AM, 2016, 10, 06, 00, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 01:00 AM, 2016, 10, 06, 01, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 02:00 AM, 2016, 10, 06, 02, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 03:00 AM, 2016, 10, 06, 03, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
