Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2016-01-30 12:00 PM,2016,01,30,12,128.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-30 01:00 AM,2016,01,30,01,261.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-30 02:00 AM,2016,01,30,02,231.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-30 03:00 AM,2016,01,30,03,215.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-30 04:00 AM,2016,01,30,04,205.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-30 05:00 AM,2016,01,30,05,200.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-30 06:00 AM,2016,01,30,06,215.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 07:00 PM,2016,01,29,19,177.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 08:00 PM,2016,01,29,20,186.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 09:00 PM,2016,01,29,21,195.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 10:00 PM,2016,01,29,22,193.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 11:00 PM,2016,01,29,23,239.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-30 12:00 AM,2016,01,30,00,235.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 01:00 PM,2016,01,29,13,124.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 02:00 PM,2016,01,29,14,111.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 03:00 PM,2016,01,29,15,111.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 04:00 PM,2016,01,29,16,110.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 05:00 PM,2016,01,29,17,116.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 06:00 PM,2016,01,29,18,131.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 07:00 AM,2016,01,29,07,217.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 08:00 AM,2016,01,29,08,239.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 09:00 AM,2016,01,29,09,247.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 10:00 AM,2016,01,29,10,-999.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 11:00 AM,2016,01,29,11,228.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 12:00 PM,2016,01,29,12,164.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 01:00 AM,2016,01,29,01,200.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 02:00 AM,2016,01,29,02,181.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 03:00 AM,2016,01,29,03,190.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 04:00 AM,2016,01,29,04,175.0,UG/M3,1 Hr,Valid
